id,NumeroAdquisicion,DescripcionAdquisicion,NombreUnidadCompra,NombreDependencia,Estado,nnc,IdEmpresa,modalidad,MontoRef,fecha,link
51,2020-0-12-214-12-EM-005737,COMPRA DE CARRO 4X4 DOBLE CABINA PARA SER UTILIZADO EN EL HOSPITAL REGIONAL ORIENTE CHIRICANO PARA EL TRASTALADO MUESTRA TRASLADOS DE FUNCIONARIOS.,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDQzMD01,Adjudicacion Global,0.0,08-01-2021 03:32 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005737&esap=1&nnc=0&it=1
52,2020-0-12-214-12-EM-005958,ADQUISICION DE AMBULANCIA Y MANTENIMIENTO HOSPITAL COVID-19,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDAwMTQw,Adjudicacion Global,0.0,08-01-2021 03:05 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005958&esap=1&nnc=0&it=1
53,2020-0-12-214-12-EM-006036,COMPRA DE CAMA HOSPITALARIA HOSPITAL SAN FELIX COVID-19,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDE3PTEw,Adjudicacion Global,0.0,08-01-2021 03:02 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-006036&esap=1&nnc=0&it=1
54,2020-0-12-214-12-EM-005846,COMPRA DE MASCARILLA DE OXIGENO PEDIÁTRICA,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDc2MDY0,Adjudicacion Global,0.0,08-01-2021 02:55 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005846&esap=1&nnc=0&it=1
55,2020-0-12-214-12-EM-005730,COMPRA DE GORRO PARA MUJERES,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDQyMDc8,Adjudicacion Global,0.0,08-01-2021 02:54 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005730&esap=1&nnc=0&it=1
56,2020-0-12-214-12-EM-005732,COMPRA DE ALCOHOL AL 70%,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDQyMTwz,Adjudicacion Global,0.0,08-01-2021 02:53 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005732&esap=1&nnc=0&it=1
57,2020-0-12-214-12-EM-005733,COMPRA DE MEDICAMENTOS,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDQyMjA0,Adjudicacion Global,0.0,08-01-2021 02:49 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005733&esap=1&nnc=0&it=1
58,2020-0-12-214-12-EM-005739,TERMÓMETRO DIGITAL SIN CONTACTO PARA SER UTILIZADO EN EL HOSPITAL REGIONAL ORIENTE CHIRICANO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDQ8NTAz,Adjudicacion Global,0.0,08-01-2021 02:48 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005739&esap=1&nnc=0&it=1
59,2020-0-12-214-12-EM-005740,COMPRA DE MEDICAMENTO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDQ8NTA8,Adjudicacion Global,0.0,08-01-2021 02:47 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005740&esap=1&nnc=0&it=1
60,2020-0-12-214-12-EM-005750,COMPRA DE MEDICAMENTOS,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDQ9MjUz,Adjudicacion Global,0.0,08-01-2021 02:46 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005750&esap=1&nnc=0&it=1
61,2020-0-12-214-12-EM-006309,COMPRA DE GUANTE INDUSTRIAL  PARA  EL HOSPITAL REGIONAL DEL ORIENTE CHIRICANO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MD0wMjU1,Adjudicacion Global,0.0,08-01-2021 02:39 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-006309&esap=1&nnc=0&it=1
62,2020-0-12-214-12-EM-006286,COMPRA DE DETERGENTE Y OTROS. HOSPITAL DE SAN FELIX COVID-19,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MD02MDAx,Adjudicacion Global,0.0,08-01-2021 02:31 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-006286&esap=1&nnc=0&it=1
63,2020-0-12-222-15-EM-005518,"SISTEMA DE CATETER VENOSO, REQ. 20-222122",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MDU0MzYw,Adjudicacion Global,0.0,08-01-2021 02:30 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005518&esap=1&nnc=0&it=1
64,2020-0-12-214-12-EM-005982,ROPA DESECHABLE PARA PARTOS. ESTERIL,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDAzNzY3,Adjudicacion Global,0.0,08-01-2021 02:16 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005982&esap=1&nnc=0&it=1
65,2020-0-12-214-12-EM-006027,COMPRA DE ESTETOSCOPIO ADULTO Y PEDIATRICO HOSPITAL DE SAN FELIX,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDE3Nj01,Adjudicacion Global,0.0,08-01-2021 02:15 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-006027&esap=1&nnc=0&it=1
66,2020-0-12-214-12-EM-005933,COMPRA DE MEDICAMENTOS,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDA0Mz03,Adjudicacion Global,0.0,08-01-2021 02:13 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005933&esap=1&nnc=0&it=1
67,2020-0-12-214-12-EM-005926,COMPRA DE CINTA ADHESIVA DE TELA 3X10 HOSPITAL COVID-19,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDA0MDE8,Adjudicacion Global,0.0,08-01-2021 02:08 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005926&esap=1&nnc=0&it=1
68,2020-0-12-214-12-EM-005781,"COMPRA DE PROTECTORES PARA COLCHON 30""X36"", HOSPITAL REGIONAL DEL ORIENTE CHIRICANO",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDY0Nzcx,Adjudicacion Global,0.0,08-01-2021 02:07 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005781&esap=1&nnc=0&it=1
69,2020-0-12-214-12-EM-005787,BECLOMETASONA PARA EL HOSPITAL,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDY1NjY2,Adjudicacion Global,0.0,08-01-2021 02:04 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005787&esap=1&nnc=0&it=1
70,2020-0-12-214-12-EM-005938,COMPRA DE GLUCONATO CLORHEXIDINA,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDA1MTIx,Adjudicacion Global,0.0,08-01-2021 02:03 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005938&esap=1&nnc=0&it=1
71,2020-0-12-214-12-EM-005927,COMPRA DE BACINETES PARA EL HOSPITAL COVID-19,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDA0MD03,Adjudicacion Global,0.0,08-01-2021 02:03 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005927&esap=1&nnc=0&it=1
72,2020-0-12-214-12-EM-005999,COMPRA DE MEDICAMENTO BUDESONIDA PARA EL HOSPITAL DE SAN FELIX COVID-19,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDA8PTE8,Adjudicacion Global,0.0,08-01-2021 02:01 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005999&esap=1&nnc=0&it=1
73,2020-0-12-214-12-EM-005789,COMPRA DE DERMASEP CON CETRIMIDA SOLUCIÓN DESINFECTANTE,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDY1NjYy,Adjudicacion Global,0.0,08-01-2021 02:00 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005789&esap=1&nnc=0&it=1
74,2020-0-12-214-12-EM-005762,COMPRA DE MEDICAMENTOS PARA EL HROCH,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS Y PROVEEDURIA,COMARCA DE NGOBE BUGLE,Autorizado,0,NTwwMTYzNFs2Nj09MVs2MDU3PTM2,Adjudicacion Global,0.0,08-01-2021 01:39 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-214-12-EM-005762&esap=1&nnc=0&it=1
75,2020-0-12-0-08-EM-031369,"REQ. 20-223844, PRUEBA PARA LA DETECCIÓN DE ANTÍGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDYx,Adjudicacion Global,0.0,08-01-2021 01:30 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031369&esap=1&nnc=0&it=1
76,2020-0-12-0-08-EM-031332,"REQ. 20-223833, PRUEBA PARA LA DETECCIÓN DE ANTÍGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1Nzwz,Adjudicacion Global,0.0,08-01-2021 01:30 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031332&esap=1&nnc=0&it=1
77,2020-0-12-0-08-EM-031374,"REQ. 20-223855, PRUEBA PARA LA DETECCIÓN DE ANTÍGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDc0,Adjudicacion Global,0.0,08-01-2021 01:29 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031374&esap=1&nnc=0&it=1
78,2020-0-12-0-08-EM-031373,"REQ. 20-223845, PRUEBA PARA LA DETECCIÓN DE ANTÍGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDY9,Adjudicacion Global,0.0,08-01-2021 01:29 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031373&esap=1&nnc=0&it=1
79,2020-0-12-0-08-EM-031372,REQ. 20-223854 PRUEBA PARA LA DETECCIÓN DE ANTÍGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDY8,Adjudicacion Global,0.0,08-01-2021 01:28 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031372&esap=1&nnc=0&it=1
80,2021-0-12-0-08-EM-031860,"REQ.20-223969. MASCARILLA RECTANGULAR DE 3 PLIEGUES PARA SUJECIÓN EN LAS OREJAS, FT 33589",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTU0Nzc8,Adjudicacion Global,0.0,08-01-2021 01:27 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2021-0-12-0-08-EM-031860&esap=1&nnc=0&it=1
81,2020-0-12-0-08-EM-031378,REQ. 20-223884 COVID-19 PRUEBAS PARA LA DETECCIÓN DE ANTIGENO SARS.FIA. FT.107936.,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDcw,Adjudicacion Global,0.0,08-01-2021 01:26 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031378&esap=1&nnc=0&it=1
82,2020-0-12-0-08-EM-031366,REQ. 20-223878 COVID-19 PRUEBAS PARA LA DETECCIÓN DE ANTIGENO SARS.FIA. FT.107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDY2,Adjudicacion Global,0.0,08-01-2021 01:26 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031366&esap=1&nnc=0&it=1
83,2020-0-12-0-08-EM-031365,REQ. 20-223876 COVID-19 PRUEBAS PARA LA DETECCIÓN DE ANTIGENO SARS.FIA. FT.107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDY1,Adjudicacion Global,0.0,08-01-2021 01:26 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031365&esap=1&nnc=0&it=1
84,2021-0-12-0-08-EM-031903,"REQ. 20-223284, FAVIPIRAVIR 400MG COMPRIMIDO, F.T. 107960",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTU0PT01,Adjudicacion Global,0.0,08-01-2021 01:24 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2021-0-12-0-08-EM-031903&esap=1&nnc=0&it=1
85,2021-0-12-0-08-EM-031880,"REQ. 20-221718 METILPREDNISOLONA SUCCINATO SÓDICO, 500 MG. FICHA TECNICA 10777.",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTU0MTc3,Adjudicacion Global,0.0,08-01-2021 01:24 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2021-0-12-0-08-EM-031880&esap=1&nnc=0&it=1
86,2021-0-12-0-08-EM-031912,"REQ: 20-223274. FAVIPIRAVIR 400 MG, COMPRIMIDOS. FT 107960.",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTU1NDA0,Adjudicacion Global,0.0,08-01-2021 01:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2021-0-12-0-08-EM-031912&esap=1&nnc=0&it=1
87,2021-0-12-0-08-EM-031907,REQ.20-223897 PRUEBA  PARA LA DETECCION DE ANTIGENO SARS FIA POR PRUEBA F.T. 107936.,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTU1NDQy,Adjudicacion Global,0.0,08-01-2021 01:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2021-0-12-0-08-EM-031907&esap=1&nnc=0&it=1
88,2020-0-12-0-08-EM-031367,REQ. 20-223879 COVID-19 PRUEBAS PARA LA DETECCIÓN DE ANTIGENO SARS.FIA. FT.107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDY3,Adjudicacion Global,0.0,08-01-2021 01:22 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031367&esap=1&nnc=0&it=1
89,2020-0-12-0-08-EM-031353,20-223829 COVID-19 PRUEBAS PARA LA DETECCIÓN DE ANTIGENO SARS.FIA. FT.107936.,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDQ9,Adjudicacion Global,0.0,08-01-2021 01:22 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031353&esap=1&nnc=0&it=1
90,2020-0-12-0-08-EM-031370,REQ. 20-223840 PRUEBA PARA LA DETECCIÓN DE ANTÍGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDYy,Adjudicacion Global,0.0,08-01-2021 01:21 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031370&esap=1&nnc=0&it=1
91,2020-0-12-0-08-EM-031363,REQ. 20-223875 COVID-19 PRUEBAS PARA LA DETECCIÓN DE ANTIGENO SARS.FIA. FT.107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDU9,Adjudicacion Global,0.0,08-01-2021 01:21 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031363&esap=1&nnc=0&it=1
92,2020-0-12-0-08-EM-031347,REQ. 20-223817 COVID-19 PRUEBAS PARA LA DETECCIÓN DE ANTIGENO SARS.FIA. FT.107936.,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDQ3,Adjudicacion Global,0.0,08-01-2021 01:21 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031347&esap=1&nnc=0&it=1
93,2020-0-12-0-08-EM-031392,REQ.20-223899 PRUEBA PARA LA DETECCION DE ANTIGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDE1,Adjudicacion Global,0.0,08-01-2021 01:20 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031392&esap=1&nnc=0&it=1
94,2020-0-12-0-08-EM-031389,REQ. 20-223848 PRUEBA PARA LA DETECCION DE ANTIGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDAx,Adjudicacion Global,0.0,08-01-2021 01:20 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031389&esap=1&nnc=0&it=1
95,2020-0-12-0-99-EM-029984,REQ. 20-223216 PRUEBA DE PCR EN TIEMPO REAL PARA LA DETERMINACIÓN CUALITATIVA DE COVID-19 F.T. 107831,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDEwPDIw,Adjudicacion Global,0.0,08-01-2021 01:19 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-99-EM-029984&esap=1&nnc=0&it=1
96,2020-0-12-0-08-EM-030622,"20-223634 BATA DESECHABLE, PARA USO GENERAL NO ESTÉRIL. AAMI NIVEL 3. TAMAÑOS: REGULAR O UNIVERSAL (MEDIANO-GRANDE) F. T. 102753.",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDw2NDUz,Adjudicacion Global,0.0,08-01-2021 01:17 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-030622&esap=1&nnc=0&it=1
97,2020-0-12-0-08-EM-031396,REQ.20-223827 PRUEBA PARA LA DETECCION DE ANTIGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDE9,Adjudicacion Global,0.0,08-01-2021 01:11 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031396&esap=1&nnc=0&it=1
98,2020-0-12-0-08-EM-031394,REQ.20-223778 PRUEBA PARA LA DETECCION DE ANTIGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDEw,Adjudicacion Global,0.0,08-01-2021 01:11 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031394&esap=1&nnc=0&it=1
99,2020-0-12-0-08-EM-029296,"REQ. 20-222847 (COVID-19) LENTES DE PROTECCIÓN. PARA LA PROTECCIÓN OCULAR, RESISTENTE A UNA AMPLIA VARIEDAD DE QUÍMICOS Y AEROSOLES. CON REVESTIMIENTO PARA EMPAÑAMIENTO ESTÁTICO. FICHA
TÉCNICA 29213",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDY9MjIy,Adjudicacion Global,0.0,08-01-2021 01:10 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-029296&esap=1&nnc=0&it=1
100,2020-0-12-0-08-EM-031362,"REQ. 20-223832, PRUEBA PARA LA DETECCIÓN DE ANTÍGENO SARS FIA. POR PRUEBA. VENCIMIENTO 12 MESES. F.T. 107936",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MTQ1MDU8,Adjudicacion Global,0.0,08-01-2021 01:06 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-031362&esap=1&nnc=0&it=1
101,2020-0-12-0-08-EM-029332,REQ. 20-222811 BATA DESECHABLE PARA USO GENERAL NO ESTERIL. AAMI NIVEL 2. TAMAÑO REGULAR O UNIVERSAL (MEDIANO-GRANDE) F.T. 102752.,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDc1NTww,Adjudicacion Global,0.0,08-01-2021 01:06 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-029332&esap=1&nnc=0&it=1
102,2020-0-12-222-15-EM-005523,JUEGO DE REACTIVO PARA LA EXTRACCION  DE RNA VIRAL  FT 107843,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MDU1PTQ3,Adjudicacion Global,0.0,08-01-2021 01:06 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005523&esap=1&nnc=0&it=1
103,2020-0-12-222-15-EM-005487,CONECTOR PARA BOMBA DE INFUSION REQ. 20-222077,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MDQyNzE1,Adjudicacion Global,0.0,08-01-2021 01:06 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005487&esap=1&nnc=0&it=1
